session_id,mechanism,D,R,driver_id,c_j,matched,tau_driver,pay_driver,match_id
05d41e2f,FPi,40,40,6,8.473309854995454,0,10.0,0.0,-1
05d41e2f,FPi,40,40,7,8.733978062487438,0,10.0,0.0,-1
05d41e2f,FPi,40,40,8,10.171354072657664,0,10.0,0.0,-1
05d41e2f,FPi,40,40,9,9.392310215536066,0,10.0,0.0,-1
05d41e2f,FPi,40,40,10,3.4351752025224243,1,0.5,8.0,7
05d41e2f,FPi,40,40,11,9.633569629894726,0,10.0,0.0,-1
05d41e2f,FPi,40,40,12,3.715205383842596,0,10.0,0.0,-1
05d41e2f,FPi,40,40,13,19.92563061747771,0,10.0,0.0,-1
05d41e2f,FPi,40,40,14,6.9767643080060795,1,0.6000000000000001,8.0,8
05d41e2f,FPi,40,40,15,3.3419795718270153,1,0.0,8.0,0
05d41e2f,FPi,40,40,16,2.947764552539797,1,1.5,8.0,15
05d41e2f,FPi,40,40,17,4.4933115387289995,0,10.0,0.0,-1
05d41e2f,FPi,40,40,18,5.562673376807813,1,0.2,8.0,4
05d41e2f,FPi,40,40,19,4.636838891858462,1,1.7000000000000002,8.0,18
05d41e2f,FPi,40,40,20,5.72761803095719,1,1.9000000000000001,8.0,19
05d41e2f,FPi,40,40,21,6.8518970953353,0,10.0,0.0,-1
05d41e2f,FPi,40,40,22,4.375168417583244,0,10.0,0.0,-1
05d41e2f,FPi,40,40,23,6.316104675163392,1,0.5,8.0,6
05d41e2f,FPi,40,40,24,10.203734859219747,0,10.0,0.0,-1
05d41e2f,FPi,40,40,25,10.67873959405336,0,10.0,0.0,-1
05d41e2f,FPi,40,40,26,8.637709116448628,0,10.0,0.0,-1
05d41e2f,FPi,40,40,27,6.8014927078805005,1,0.1,8.0,2
05d41e2f,FPi,40,40,28,6.140730589504907,1,2.7,8.0,21
05d41e2f,FPi,40,40,29,4.1858519478668885,1,0.2,8.0,3
05d41e2f,FPi,40,40,30,5.050362005866929,0,10.0,0.0,-1
05d41e2f,FPi,40,40,31,9.578339278142897,0,10.0,0.0,-1
05d41e2f,FPi,40,40,32,6.912709596566165,1,1.4000000000000001,8.0,14
05d41e2f,FPi,40,40,33,3.4836059189779975,1,1.3,8.0,13
05d41e2f,FPi,40,40,34,5.2366007212762025,1,0.8,8.0,10
05d41e2f,FPi,40,40,35,6.369071157328006,1,1.7000000000000002,8.0,16
05d41e2f,FPi,40,40,36,4.673253747131203,1,0.1,8.0,1
05d41e2f,FPi,40,40,37,5.92705265514905,0,10.0,0.0,-1
05d41e2f,FPi,40,40,38,3.824496120800905,1,1.7000000000000002,8.0,17
05d41e2f,FPi,40,40,39,10.850845121447916,0,10.0,0.0,-1
5bfcfc9c,FPi,40,40,0,7.195569669801592,1,0.0,8.0,2
5bfcfc9c,FPi,40,40,1,3.350908621119094,1,0.4,8.0,17
5bfcfc9c,FPi,40,40,2,4.352060349161619,1,0.1,8.0,8
5bfcfc9c,FPi,40,40,3,3.706309879131669,0,10.0,0.0,-1
5bfcfc9c,FPi,40,40,4,4.694325903238085,1,0.1,8.0,6
5bfcfc9c,FPi,40,40,5,8.9304126783764,0,10.0,0.0,-1
5bfcfc9c,FPi,40,40,6,4.286069107021027,0,10.0,0.0,-1
5bfcfc9c,FPi,40,40,7,3.409011669097635,1,0.5,8.0,18
5bfcfc9c,FPi,40,40,8,10.123450772031845,0,10.0,0.0,-1
5bfcfc9c,FPi,40,40,9,6.2931068509536825,1,0.0,8.0,1
5bfcfc9c,FPi,40,40,10,3.927246225912192,0,10.0,0.0,-1
5bfcfc9c,FPi,40,40,11,3.77963293558091,0,10.0,0.0,-1
5bfcfc9c,FPi,40,40,12,5.047441546954623,0,10.0,0.0,-1
5bfcfc9c,FPi,40,40,13,4.6583591520354055,1,0.0,8.0,3
5bfcfc9c,FPi,40,40,14,6.828306398305295,1,0.1,8.0,7
5bfcfc9c,FPi,40,40,15,2.955398385522139,1,0.2,8.0,10
5bfcfc9c,FPi,40,40,16,4.753223989538443,1,0.1,8.0,5
5bfcfc9c,FPi,40,40,17,5.219633461872333,1,0.4,8.0,16
5bfcfc9c,FPi,40,40,18,2.491240171258314,1,0.1,8.0,9
5bfcfc9c,FPi,40,40,19,3.908289650453783,1,0.30000000000000004,8.0,14
5bfcfc9c,FPi,40,40,20,6.958214070250884,1,0.30000000000000004,8.0,13
5bfcfc9c,FPi,40,40,21,3.800173655755742,1,0.2,8.0,11
5bfcfc9c,FPi,40,40,22,5.845984444304397,1,0.9,8.0,24
5bfcfc9c,FPi,40,40,23,7.100367091971007,1,0.0,8.0,0
5bfcfc9c,FPi,40,40,24,7.0676786160277665,0,10.0,0.0,-1
5bfcfc9c,FPi,40,40,25,7.022544232778247,1,0.8,8.0,23
5bfcfc9c,FPi,40,40,26,3.4774187146149105,1,0.4,8.0,15
5bfcfc9c,FPi,40,40,27,6.191940756659912,1,0.5,8.0,19
5bfcfc9c,FPi,40,40,28,3.645478631272521,0,10.0,0.0,-1
5bfcfc9c,FPi,40,40,29,4.696715562765101,1,1.2000000000000002,8.0,26
5bfcfc9c,FPi,40,40,30,7.355093163973033,1,0.6000000000000001,8.0,20
5bfcfc9c,FPi,40,40,31,7.059037772800265,1,1.4000000000000001,8.0,28
5bfcfc9c,FPi,40,40,32,7.732966114450932,1,0.6000000000000001,8.0,21
5bfcfc9c,FPi,40,40,33,7.129529941914962,1,1.0,8.0,25
5bfcfc9c,FPi,40,40,34,4.391711062358361,0,10.0,0.0,-1
5bfcfc9c,FPi,40,40,35,5.451973804007321,1,0.8,8.0,22
5bfcfc9c,FPi,40,40,36,4.187753227954167,1,0.2,8.0,12
5bfcfc9c,FPi,40,40,37,11.854175154052431,0,10.0,0.0,-1
5bfcfc9c,FPi,40,40,38,4.564154130812612,1,1.3,8.0,27
5bfcfc9c,FPi,40,40,39,5.475631160227799,1,0.1,8.0,4
01c7abbc,FPb,20,20,0,5.380305514011253,1,10.0,8.0,1
01c7abbc,FPb,20,20,1,9.781908344439774,0,10.0,0.0,-1
01c7abbc,FPb,20,20,2,5.70304804301373,1,10.0,8.0,7
01c7abbc,FPb,20,20,3,9.933487159856993,0,10.0,0.0,-1
01c7abbc,FPb,20,20,4,7.151142308643963,1,10.0,8.0,5
01c7abbc,FPb,20,20,5,3.3222108567627235,1,10.0,8.0,12
01c7abbc,FPb,20,20,6,4.241408192135754,1,10.0,8.0,6
01c7abbc,FPb,20,20,7,4.713048326212967,1,10.0,8.0,3
01c7abbc,FPb,20,20,8,5.084228592595817,1,10.0,8.0,11
01c7abbc,FPb,20,20,9,5.189242948748527,1,10.0,8.0,13
01c7abbc,FPb,20,20,10,6.096476089083758,1,10.0,8.0,2
01c7abbc,FPb,20,20,11,4.883342744574123,1,10.0,8.0,10
01c7abbc,FPb,20,20,12,4.463700612142774,1,10.0,8.0,0
01c7abbc,FPb,20,20,13,10.393076300750629,0,10.0,0.0,-1
01c7abbc,FPb,20,20,14,5.585975607516305,1,10.0,8.0,4
01c7abbc,FPb,20,20,15,12.9822998412884,0,10.0,0.0,-1
01c7abbc,FPb,20,20,16,6.946987627214733,1,10.0,8.0,14
01c7abbc,FPb,20,20,17,11.663842291641702,0,10.0,0.0,-1
01c7abbc,FPb,20,20,18,6.52180650592354,1,10.0,8.0,9
01c7abbc,FPb,20,20,19,3.8273351568565235,1,10.0,8.0,8
d7cb1011,FPb,20,20,0,3.380069448739013,0,10.0,0.0,-1
d7cb1011,FPb,20,20,1,5.961358448821452,1,10.0,8.0,12
d7cb1011,FPb,20,20,2,11.028610755891334,0,10.0,0.0,-1
d7cb1011,FPb,20,20,3,4.455940019722258,1,10.0,8.0,11
d7cb1011,FPb,20,20,4,4.612243593003996,1,10.0,8.0,7
d7cb1011,FPb,20,20,5,7.37192545762412,1,10.0,8.0,0
d7cb1011,FPb,20,20,6,7.502069324155383,1,10.0,8.0,10
d7cb1011,FPb,20,20,7,6.8281538117684955,1,10.0,8.0,6
d7cb1011,FPb,20,20,8,5.364266908505137,1,10.0,8.0,5
d7cb1011,FPb,20,20,9,5.438067163925747,1,10.0,8.0,4
d7cb1011,FPb,20,20,10,5.6477697474148645,1,10.0,8.0,3
d7cb1011,FPb,20,20,11,20.056919829654454,0,10.0,0.0,-1
d7cb1011,FPb,20,20,12,5.335643691683329,1,10.0,8.0,8
d7cb1011,FPb,20,20,13,2.280631276774826,1,10.0,8.0,1
d7cb1011,FPb,20,20,14,4.558206157733118,1,10.0,8.0,2
d7cb1011,FPb,20,20,15,8.337480109450611,0,10.0,0.0,-1
d7cb1011,FPb,20,20,16,6.513321103996181,0,10.0,0.0,-1
d7cb1011,FPb,20,20,17,3.2237103465247694,1,10.0,8.0,9
d7cb1011,FPb,20,20,18,14.858477390487453,0,10.0,0.0,-1
d7cb1011,FPb,20,20,19,9.302631579295632,0,10.0,0.0,-1
7b124843,FPb,20,20,0,6.696057160278994,1,10.0,8.0,7
7b124843,FPb,20,20,1,11.25967045405572,0,10.0,0.0,-1
7b124843,FPb,20,20,2,8.28559846447677,0,10.0,0.0,-1
7b124843,FPb,20,20,3,3.371578624919553,1,10.0,8.0,0
7b124843,FPb,20,20,4,5.466457788261369,1,10.0,8.0,1
7b124843,FPb,20,20,5,8.01058674716762,0,10.0,0.0,-1
7b124843,FPb,20,20,6,4.940222524671937,1,10.0,8.0,3
7b124843,FPb,20,20,7,6.961969733211509,1,10.0,8.0,13
7b124843,FPb,20,20,8,5.582021896150758,1,10.0,8.0,6
7b124843,FPb,20,20,9,6.780376815550161,1,10.0,8.0,14
7b124843,FPb,20,20,10,7.013962581915907,1,10.0,8.0,10
7b124843,FPb,20,20,11,3.3710622296456823,1,10.0,8.0,15
7b124843,FPb,20,20,12,5.677723435284263,1,10.0,8.0,8
7b124843,FPb,20,20,13,5.661102181441252,1,10.0,8.0,4
7b124843,FPb,20,20,14,3.930927263276212,1,10.0,8.0,9
7b124843,FPb,20,20,15,5.3265511344492396,1,10.0,8.0,11
7b124843,FPb,20,20,16,2.5343723267407037,1,10.0,8.0,5
7b124843,FPb,20,20,17,8.216197646216504,0,10.0,0.0,-1
7b124843,FPb,20,20,18,4.202323441582521,1,10.0,8.0,2
7b124843,FPb,20,20,19,3.9550249909242807,1,10.0,8.0,12
96b72042,FPb,20,20,0,6.082686908640556,1,10.0,8.0,7
96b72042,FPb,20,20,1,3.200531883043665,1,10.0,8.0,6
96b72042,FPb,20,20,2,4.521119622615149,1,10.0,8.0,0
96b72042,FPb,20,20,3,4.226707625290124,1,10.0,8.0,13
96b72042,FPb,20,20,4,10.129765610912877,0,10.0,0.0,-1
96b72042,FPb,20,20,5,8.667949446009528,0,10.0,0.0,-1
96b72042,FPb,20,20,6,2.3636800836656766,1,10.0,8.0,2
96b72042,FPb,20,20,7,4.296220169486839,1,10.0,8.0,8
96b72042,FPb,20,20,8,4.677637113298045,1,10.0,8.0,14
96b72042,FPb,20,20,9,4.424067425040146,1,10.0,8.0,4
96b72042,FPb,20,20,10,5.102533651405673,1,10.0,8.0,3
96b72042,FPb,20,20,11,4.7565655983332205,1,10.0,8.0,12
96b72042,FPb,20,20,12,3.5287395046968686,1,10.0,8.0,10
96b72042,FPb,20,20,13,13.360248296936112,0,10.0,0.0,-1
96b72042,FPb,20,20,14,4.765472628634538,1,10.0,8.0,11
96b72042,FPb,20,20,15,4.23546726470634,1,10.0,8.0,15
96b72042,FPb,20,20,16,5.006013368053178,1,10.0,8.0,1
96b72042,FPb,20,20,17,4.604819546705398,1,10.0,8.0,9
96b72042,FPb,20,20,18,11.224058679798102,0,10.0,0.0,-1
96b72042,FPb,20,20,19,4.476598088922644,1,10.0,8.0,5
27360f01,FPb,20,20,0,3.2359589337509354,1,10.0,8.0,6
27360f01,FPb,20,20,1,6.420014096514055,1,10.0,8.0,11
27360f01,FPb,20,20,2,4.87367645999661,1,10.0,8.0,1
27360f01,FPb,20,20,3,3.947121934566222,1,10.0,8.0,7
27360f01,FPb,20,20,4,12.334038143810728,0,10.0,0.0,-1
27360f01,FPb,20,20,5,7.234772037208291,1,10.0,8.0,3
27360f01,FPb,20,20,6,8.227848442153105,0,10.0,0.0,-1
27360f01,FPb,20,20,7,5.242339561604324,1,10.0,8.0,10
27360f01,FPb,20,20,8,6.123517265106804,1,10.0,8.0,2
27360f01,FPb,20,20,9,2.187192743798913,1,10.0,8.0,13
27360f01,FPb,20,20,10,4.822558303461654,1,10.0,8.0,5
27360f01,FPb,20,20,11,9.247598709593529,0,10.0,0.0,-1
27360f01,FPb,20,20,12,3.173949537818299,1,10.0,8.0,14
27360f01,FPb,20,20,13,3.1986412797523704,1,10.0,8.0,0
27360f01,FPb,20,20,14,3.819338919704551,1,10.0,8.0,15
27360f01,FPb,20,20,15,3.9689199685076737,1,10.0,8.0,9
27360f01,FPb,20,20,16,3.3155520632421935,1,10.0,8.0,12
27360f01,FPb,20,20,17,4.545876096406803,1,10.0,8.0,8
27360f01,FPb,20,20,18,9.073874204989634,0,10.0,0.0,-1
27360f01,FPb,20,20,19,7.379764190400594,1,10.0,8.0,4
584cab18,FPb,20,40,0,7.363356513556049,1,10.0,8.0,4
584cab18,FPb,20,40,1,4.370006488965309,1,10.0,8.0,5
584cab18,FPb,20,40,2,6.410910866761218,1,10.0,8.0,1
584cab18,FPb,20,40,3,6.2718121458485925,1,10.0,8.0,15
584cab18,FPb,20,40,4,6.7062071758351856,1,10.0,8.0,13
584cab18,FPb,20,40,5,3.2464316615752877,1,10.0,8.0,0
584cab18,FPb,20,40,6,5.735128270558268,1,10.0,8.0,3
584cab18,FPb,20,40,7,6.9422801585314025,1,10.0,8.0,14
584cab18,FPb,20,40,8,10.01862910165612,0,10.0,0.0,-1
584cab18,FPb,20,40,9,8.386504765242567,0,10.0,0.0,-1
584cab18,FPb,20,40,10,4.556263025281566,1,10.0,8.0,9
584cab18,FPb,20,40,11,6.95736804687711,1,10.0,8.0,12
584cab18,FPb,20,40,12,4.6126797027691895,1,10.0,8.0,10
584cab18,FPb,20,40,13,6.9367755992824,1,10.0,8.0,7
584cab18,FPb,20,40,14,5.145643872384163,1,10.0,8.0,6
584cab18,FPb,20,40,15,8.910345956940914,0,10.0,0.0,-1
584cab18,FPb,20,40,16,14.389115314599373,0,10.0,0.0,-1
584cab18,FPb,20,40,17,2.981322669932364,1,10.0,8.0,11
584cab18,FPb,20,40,18,5.926872001853307,1,10.0,8.0,8
584cab18,FPb,20,40,19,5.646343148998066,1,10.0,8.0,2
ed243486,FPb,20,40,0,4.885359797523974,1,10.0,8.0,10
ed243486,FPb,20,40,1,4.041965981441745,1,10.0,8.0,9
ed243486,FPb,20,40,2,10.99131168080859,0,10.0,0.0,-1
ed243486,FPb,20,40,3,11.262646200893514,0,10.0,0.0,-1
ed243486,FPb,20,40,4,4.544146586115141,1,10.0,8.0,13
ed243486,FPb,20,40,5,4.1393548158224895,1,10.0,8.0,16
ed243486,FPb,20,40,6,6.799337026984199,1,10.0,8.0,0
ed243486,FPb,20,40,7,5.7332856385415525,1,10.0,8.0,6
ed243486,FPb,20,40,8,5.196875952035591,1,10.0,8.0,1
ed243486,FPb,20,40,9,7.137164553749014,1,10.0,8.0,15
ed243486,FPb,20,40,10,6.916807573138845,1,10.0,8.0,12
ed243486,FPb,20,40,11,6.965918712423655,1,10.0,8.0,3
ed243486,FPb,20,40,12,8.979140140761125,0,10.0,0.0,-1
ed243486,FPb,20,40,13,4.724277306345167,1,10.0,8.0,4
ed243486,FPb,20,40,14,4.763026688980385,1,10.0,8.0,11
ed243486,FPb,20,40,15,5.9558946569822435,1,10.0,8.0,14
ed243486,FPb,20,40,16,5.150206663833191,1,10.0,8.0,5
ed243486,FPb,20,40,17,4.2151437625306,1,10.0,8.0,2
ed243486,FPb,20,40,18,5.785749299189903,1,10.0,8.0,7
ed243486,FPb,20,40,19,6.518693913871853,1,10.0,8.0,8
81b4255c,FPb,20,40,0,4.408376366400769,1,10.0,8.0,9
81b4255c,FPb,20,40,1,11.504344204024099,0,10.0,0.0,-1
81b4255c,FPb,20,40,2,6.599817441928428,1,10.0,8.0,8
81b4255c,FPb,20,40,3,4.08534381083625,1,10.0,8.0,1
81b4255c,FPb,20,40,4,8.47729620348091,0,10.0,0.0,-1
81b4255c,FPb,20,40,5,4.248510282306239,1,10.0,8.0,14
81b4255c,FPb,20,40,6,4.687911420569517,1,10.0,8.0,7
81b4255c,FPb,20,40,7,8.494526570438401,0,10.0,0.0,-1
81b4255c,FPb,20,40,8,4.244073625305031,1,10.0,8.0,13
81b4255c,FPb,20,40,9,7.53839779798438,1,10.0,8.0,10
81b4255c,FPb,20,40,10,20.14840529780105,0,10.0,0.0,-1
81b4255c,FPb,20,40,11,5.128868271302199,1,10.0,8.0,0
81b4255c,FPb,20,40,12,7.176585032830014,1,10.0,8.0,12
81b4255c,FPb,20,40,13,4.1427057567279055,1,10.0,8.0,5
81b4255c,FPb,20,40,14,5.954709456966003,1,10.0,8.0,15
81b4255c,FPb,20,40,15,7.167651535733497,1,10.0,8.0,3
81b4255c,FPb,20,40,16,5.402329017585811,1,10.0,8.0,2
81b4255c,FPb,20,40,17,2.9053805941427764,1,10.0,8.0,4
81b4255c,FPb,20,40,18,7.816985211558274,1,10.0,8.0,11
81b4255c,FPb,20,40,19,5.97613397411954,1,10.0,8.0,6
50edfd43,FPb,20,40,0,3.8341116719695743,1,10.0,8.0,8
50edfd43,FPb,20,40,1,3.9192389299874293,1,10.0,8.0,1
50edfd43,FPb,20,40,2,4.767189229042417,1,10.0,8.0,13
50edfd43,FPb,20,40,3,9.188380110209861,0,10.0,0.0,-1
50edfd43,FPb,20,40,4,5.52907409281152,1,10.0,8.0,2
50edfd43,FPb,20,40,5,3.049564928198911,1,10.0,8.0,12
50edfd43,FPb,20,40,6,4.273418475584897,1,10.0,8.0,9
50edfd43,FPb,20,40,7,5.239134131393952,1,10.0,8.0,0
50edfd43,FPb,20,40,8,9.065094088988648,0,10.0,0.0,-1
50edfd43,FPb,20,40,9,13.507063696890368,0,10.0,0.0,-1
50edfd43,FPb,20,40,10,13.615095284254267,0,10.0,0.0,-1
50edfd43,FPb,20,40,11,3.9524062171203718,1,10.0,8.0,11
50edfd43,FPb,20,40,12,4.941809725958421,1,10.0,8.0,6
50edfd43,FPb,20,40,13,1.6411826515976156,1,10.0,8.0,10
50edfd43,FPb,20,40,14,7.863074788680425,1,10.0,8.0,5
50edfd43,FPb,20,40,15,4.62357929591524,1,10.0,8.0,7
50edfd43,FPb,20,40,16,9.582650140423944,0,10.0,0.0,-1
50edfd43,FPb,20,40,17,3.6015936125376826,1,10.0,8.0,3
50edfd43,FPb,20,40,18,9.171297295084798,0,10.0,0.0,-1
50edfd43,FPb,20,40,19,7.606002925437608,1,10.0,8.0,4
04a1c73b,FPb,20,40,0,4.919040914344598,1,10.0,8.0,9
04a1c73b,FPb,20,40,1,8.898829082206808,0,10.0,0.0,-1
04a1c73b,FPb,20,40,2,17.2538817352871,0,10.0,0.0,-1
04a1c73b,FPb,20,40,3,7.787717909943565,1,10.0,8.0,10
04a1c73b,FPb,20,40,4,4.540012907174109,1,10.0,8.0,5
04a1c73b,FPb,20,40,5,6.501146808603407,1,10.0,8.0,3
04a1c73b,FPb,20,40,6,7.7561191891286745,1,10.0,8.0,6
04a1c73b,FPb,20,40,7,5.8390055055912455,1,10.0,8.0,1
04a1c73b,FPb,20,40,8,14.462063095324115,0,10.0,0.0,-1
04a1c73b,FPb,20,40,9,7.8548202653227435,1,10.0,8.0,7
04a1c73b,FPb,20,40,10,6.034041861545071,1,10.0,8.0,12
04a1c73b,FPb,20,40,11,5.660334006015837,1,10.0,8.0,14
04a1c73b,FPb,20,40,12,4.318301476359811,1,10.0,8.0,4
04a1c73b,FPb,20,40,13,6.983594316342202,1,10.0,8.0,13
04a1c73b,FPb,20,40,14,5.56071162707493,1,10.0,8.0,8
04a1c73b,FPb,20,40,15,5.109494332978331,1,10.0,8.0,11
04a1c73b,FPb,20,40,16,3.1017993728890034,1,10.0,8.0,0
04a1c73b,FPb,20,40,17,8.31400366896626,0,10.0,0.0,-1
04a1c73b,FPb,20,40,18,8.859041062622902,0,10.0,0.0,-1
04a1c73b,FPb,20,40,19,6.491406583360416,1,10.0,8.0,2
7f7f970f,FPb,40,20,0,7.5859823946043345,1,10.0,8.0,2
7f7f970f,FPb,40,20,1,6.974065286265734,0,10.0,0.0,-1
7f7f970f,FPb,40,20,2,4.540901943446295,0,10.0,0.0,-1
7f7f970f,FPb,40,20,3,4.327414712679262,0,10.0,0.0,-1
7f7f970f,FPb,40,20,4,6.7652382148714265,0,10.0,0.0,-1
7f7f970f,FPb,40,20,5,3.887133291905756,0,10.0,0.0,-1
7f7f970f,FPb,40,20,6,3.2038230020584977,1,10.0,8.0,6
7f7f970f,FPb,40,20,7,4.098474844144061,0,10.0,0.0,-1
7f7f970f,FPb,40,20,8,4.009982900073145,1,10.0,8.0,3
7f7f970f,FPb,40,20,9,4.529509311648425,0,10.0,0.0,-1
7f7f970f,FPb,40,20,10,4.507396906353432,0,10.0,0.0,-1
7f7f970f,FPb,40,20,11,5.552121813335878,1,10.0,8.0,8
7f7f970f,FPb,40,20,12,3.492489519181269,1,10.0,8.0,0
7f7f970f,FPb,40,20,13,2.894663257170466,0,10.0,0.0,-1
7f7f970f,FPb,40,20,14,5.135434996408286,0,10.0,0.0,-1
7f7f970f,FPb,40,20,15,4.837841508159876,1,10.0,8.0,7
7f7f970f,FPb,40,20,16,6.039916942701524,0,10.0,0.0,-1
7f7f970f,FPb,40,20,17,7.961042765816994,0,10.0,0.0,-1
7f7f970f,FPb,40,20,18,4.006106244877068,0,10.0,0.0,-1
7f7f970f,FPb,40,20,19,8.440639554276194,0,10.0,0.0,-1
7f7f970f,FPb,40,20,20,9.257725387494558,0,10.0,0.0,-1
7f7f970f,FPb,40,20,21,8.626066253033787,0,10.0,0.0,-1
7f7f970f,FPb,40,20,22,9.121380000336414,0,10.0,0.0,-1
7f7f970f,FPb,40,20,23,8.230290899392896,0,10.0,0.0,-1
7f7f970f,FPb,40,20,24,4.327635097951429,0,10.0,0.0,-1
7f7f970f,FPb,40,20,25,6.731530022418605,0,10.0,0.0,-1
7f7f970f,FPb,40,20,26,6.849154591848635,0,10.0,0.0,-1
7f7f970f,FPb,40,20,27,8.217344838154052,0,10.0,0.0,-1
7f7f970f,FPb,40,20,28,7.542267103930005,0,10.0,0.0,-1
7f7f970f,FPb,40,20,29,10.464200298634523,0,10.0,0.0,-1
7f7f970f,FPb,40,20,30,2.8881197409951755,1,10.0,8.0,4
7f7f970f,FPb,40,20,31,9.040637653212176,0,10.0,0.0,-1
7f7f970f,FPb,40,20,32,6.770367799616106,1,10.0,8.0,5
7f7f970f,FPb,40,20,33,4.7158972476488366,0,10.0,0.0,-1
7f7f970f,FPb,40,20,34,2.925927497800693,0,10.0,0.0,-1
7f7f970f,FPb,40,20,35,7.0198965679267635,1,10.0,8.0,1
7f7f970f,FPb,40,20,36,5.220361944357225,0,10.0,0.0,-1
7f7f970f,FPb,40,20,37,7.51080774788824,0,10.0,0.0,-1
7f7f970f,FPb,40,20,38,9.871736224380019,0,10.0,0.0,-1
7f7f970f,FPb,40,20,39,3.8708742345534772,0,10.0,0.0,-1
85275ae1,FPb,40,20,0,9.876619566675755,0,10.0,0.0,-1
85275ae1,FPb,40,20,1,6.680454277906896,1,10.0,8.0,2
85275ae1,FPb,40,20,2,5.796708012745782,0,10.0,0.0,-1
85275ae1,FPb,40,20,3,3.8476447515865315,0,10.0,0.0,-1
85275ae1,FPb,40,20,4,7.553329429224362,0,10.0,0.0,-1
85275ae1,FPb,40,20,5,6.910599686500419,0,10.0,0.0,-1
85275ae1,FPb,40,20,6,10.544470207478096,0,10.0,0.0,-1
85275ae1,FPb,40,20,7,7.446647396420824,0,10.0,0.0,-1
85275ae1,FPb,40,20,8,3.552307762556788,0,10.0,0.0,-1
85275ae1,FPb,40,20,9,3.9383696904395644,1,10.0,8.0,9
85275ae1,FPb,40,20,10,7.673379633448502,1,10.0,8.0,5
85275ae1,FPb,40,20,11,5.691815382127206,1,10.0,8.0,4
85275ae1,FPb,40,20,12,5.1821968163576075,1,10.0,8.0,3
85275ae1,FPb,40,20,13,3.219046852451146,1,10.0,8.0,1
85275ae1,FPb,40,20,14,3.934070199799919,1,10.0,8.0,15
85275ae1,FPb,40,20,15,9.951892016300285,0,10.0,0.0,-1
85275ae1,FPb,40,20,16,4.61449459709221,0,10.0,0.0,-1
85275ae1,FPb,40,20,17,10.66120307465433,0,10.0,0.0,-1
85275ae1,FPb,40,20,18,6.105014164060742,1,10.0,8.0,11
85275ae1,FPb,40,20,19,4.707037221599044,1,10.0,8.0,14
85275ae1,FPb,40,20,20,6.750969630280771,0,10.0,0.0,-1
85275ae1,FPb,40,20,21,7.146561414324203,1,10.0,8.0,13
85275ae1,FPb,40,20,22,3.7192831901886296,1,10.0,8.0,6
85275ae1,FPb,40,20,23,5.94142736420342,1,10.0,8.0,8
85275ae1,FPb,40,20,24,10.088532837759724,0,10.0,0.0,-1
85275ae1,FPb,40,20,25,10.74780071462008,0,10.0,0.0,-1
85275ae1,FPb,40,20,26,9.232532472739639,0,10.0,0.0,-1
85275ae1,FPb,40,20,27,4.5372147306242985,0,10.0,0.0,-1
85275ae1,FPb,40,20,28,6.062113915701181,1,10.0,8.0,12
85275ae1,FPb,40,20,29,14.73047645494641,0,10.0,0.0,-1
85275ae1,FPb,40,20,30,3.6317074153888353,0,10.0,0.0,-1
85275ae1,FPb,40,20,31,3.0810606230837445,0,10.0,0.0,-1
85275ae1,FPb,40,20,32,7.430666630651341,0,10.0,0.0,-1
85275ae1,FPb,40,20,33,5.326100316058959,0,10.0,0.0,-1
85275ae1,FPb,40,20,34,6.073210946256696,1,10.0,8.0,10
85275ae1,FPb,40,20,35,4.505134280286311,0,10.0,0.0,-1
85275ae1,FPb,40,20,36,6.587732524837971,1,10.0,8.0,7
85275ae1,FPb,40,20,37,7.516265908237106,1,10.0,8.0,0
85275ae1,FPb,40,20,38,8.99267216023597,0,10.0,0.0,-1
85275ae1,FPb,40,20,39,7.352292166108797,0,10.0,0.0,-1
234f223e,FPb,40,20,0,3.8262839395518,0,10.0,0.0,-1
234f223e,FPb,40,20,1,6.820067508406252,1,10.0,8.0,7
234f223e,FPb,40,20,2,6.34172878533562,1,10.0,8.0,11
234f223e,FPb,40,20,3,4.400405091319303,1,10.0,8.0,5
234f223e,FPb,40,20,4,6.9644310396543165,0,10.0,0.0,-1
234f223e,FPb,40,20,5,3.6196355541164853,0,10.0,0.0,-1
234f223e,FPb,40,20,6,4.664618042933874,1,10.0,8.0,4
234f223e,FPb,40,20,7,7.618068861588756,1,10.0,8.0,6
234f223e,FPb,40,20,8,6.010935773379035,0,10.0,0.0,-1
234f223e,FPb,40,20,9,6.147973449187952,1,10.0,8.0,2
234f223e,FPb,40,20,10,3.172063848471112,1,10.0,8.0,0
234f223e,FPb,40,20,11,5.056896371159817,0,10.0,0.0,-1
234f223e,FPb,40,20,12,5.394501887487579,0,10.0,0.0,-1
234f223e,FPb,40,20,13,9.784192284631628,0,10.0,0.0,-1
234f223e,FPb,40,20,14,8.424157320117954,0,10.0,0.0,-1
234f223e,FPb,40,20,15,4.312957318163466,0,10.0,0.0,-1
234f223e,FPb,40,20,16,9.09824265113085,0,10.0,0.0,-1
234f223e,FPb,40,20,17,5.0842791168882036,0,10.0,0.0,-1
234f223e,FPb,40,20,18,5.028452523279463,1,10.0,8.0,10
234f223e,FPb,40,20,19,9.291156265554541,0,10.0,0.0,-1
234f223e,FPb,40,20,20,3.0540116684002667,1,10.0,8.0,3
234f223e,FPb,40,20,21,10.467615950320006,0,10.0,0.0,-1
